latitude,longitude,n
32.0588,34.7775,1
32.0588,34.7781,40
32.0588,34.7783,3
32.0588,34.7784,448
32.0588,34.7785,2462
32.0588,34.7786,369
32.0588,34.7806,111
32.0588,34.7815,51
32.0588,34.7816,237
32.0588,34.7817,45
32.0588,34.7836,41
32.0588,34.7885,1
32.0588,34.7887,2
32.0588,34.7888,5
32.0588,34.7889,1
32.0588,34.7893,448
32.0588,34.7895,23
32.0588,34.7969,1
32.0588,34.7994,88
32.0588,34.8016,240
32.0588,34.8075,27
32.0589,34.7677,1
32.0589,34.7678,511
32.0589,34.7685,50
32.0589,34.7686,85
32.0589,34.7689,46
32.0589,34.769,230
32.0589,34.7694,283
32.0589,34.7695,17
32.0589,34.7703,161
32.0589,34.7705,55
32.0589,34.771,1
32.0589,34.7711,121
32.0589,34.7712,47
32.0589,34.7715,20
32.0589,34.7716,251
32.0589,34.7717,1
32.0589,34.7718,2
32.0589,34.7719,170
32.0589,34.772,340
32.0589,34.7721,60
32.0589,34.7723,7
32.0589,34.7724,173
32.0589,34.7727,10
32.0589,34.7728,38
32.0589,34.773,144
32.0589,34.7731,71
32.0589,34.7732,482
32.0589,34.7733,1
32.0589,34.7747,269
32.0589,34.7748,33
32.0589,34.7749,578
32.0589,34.775,40
32.0589,34.7765,61
32.0589,34.7766,924
32.0589,34.7767,201
32.0589,34.7782,248
32.0589,34.7783,860
32.0589,34.7784,232
32.0589,34.7785,1226
32.0589,34.7815,346
32.0589,34.7816,40
32.0589,34.789,1
32.0589,34.7892,11
32.0589,34.7893,600
32.0589,34.7895,119
32.0589,34.7969,64
32.0589,34.797,7
32.0589,34.8017,14
32.0589,34.8022,134
32.0589,34.8023,33
32.0589,34.8024,42
32.0589,34.8076,53
32.0589,34.8077,526
32.0589,34.8078,25
32.0589,34.8079,56
32.059,34.7665,2
32.059,34.7666,67
32.059,34.7676,115
32.059,34.7677,223
32.059,34.7678,54
32.059,34.7684,34
32.059,34.7685,20
32.059,34.7686,129
32.059,34.7689,543
32.059,34.769,338
32.059,34.7694,8
32.059,34.7695,62
32.059,34.7698,1
32.059,34.7699,1
32.059,34.7703,41
32.059,34.7705,29
32.059,34.7707,1
32.059,34.7712,44
32.059,34.7716,39
32.059,34.7717,70
32.059,34.7718,202
32.059,34.7719,101
32.059,34.772,68
32.059,34.7721,181
32.059,34.7723,3
32.059,34.7727,174
32.059,34.7728,19
32.059,34.773,29
32.059,34.7731,18
32.059,34.7732,1
32.059,34.7746,141
32.059,34.7747,224
32.059,34.7762,3
32.059,34.7763,563
32.059,34.7764,218
32.059,34.7765,118
32.059,34.7766,2
32.059,34.7782,103
32.059,34.7783,112
32.059,34.7784,1
32.059,34.78,1
32.059,34.7828,461
32.059,34.7829,26
32.059,34.7893,346
32.059,34.7895,15
32.059,34.7969,12
32.059,34.797,116
32.059,34.7971,76
32.059,34.8017,5
32.059,34.8023,65
32.059,34.8024,39
32.059,34.8076,2
32.059,34.8077,417
32.059,34.8078,519
32.059,34.8079,1
32.059,34.8093,371
32.0591,34.7676,139
32.0591,34.7677,439
32.0591,34.7689,84
32.0591,34.769,287
32.0591,34.7694,179
32.0591,34.7698,397
32.0591,34.7699,63
32.0591,34.7702,57
32.0591,34.7703,3
32.0591,34.7707,1
32.0591,34.7708,33
32.0591,34.7716,27
32.0591,34.7717,1
32.0591,34.7719,3
32.0591,34.7723,292
32.0591,34.7726,395
32.0591,34.7727,23
32.0591,34.7732,185
32.0591,34.7744,1
32.0591,34.7746,12
32.0591,34.7758,24
32.0591,34.776,11
32.0591,34.7761,517
32.0591,34.7762,129
32.0591,34.7763,54
32.0591,34.7784,1
32.0591,34.78,2
32.0591,34.7803,45
32.0591,34.7814,33
32.0591,34.7827,6
32.0591,34.7828,6
32.0591,34.7892,120
32.0591,34.7893,818
32.0591,34.7894,10
32.0591,34.7895,112
32.0591,34.7904,24
32.0591,34.7957,5
32.0591,34.7958,48
32.0591,34.796,49
32.0591,34.8009,51
32.0591,34.8015,16
32.0591,34.8016,112
32.0591,34.8019,125
32.0591,34.802,29
32.0591,34.8021,71
32.0591,34.8022,390
32.0591,34.8023,1
32.0591,34.8024,234
32.0591,34.8025,272
32.0591,34.8076,1095
32.0591,34.8077,389
32.0591,34.8078,2194
32.0591,34.8079,8
32.0591,34.808,1
32.0591,34.8088,69
32.0591,34.809,70
32.0591,34.8091,723
32.0591,34.8092,53
32.0591,34.8098,38
32.0591,34.8099,9
32.0592,34.7655,593
32.0592,34.7656,60
32.0592,34.7663,315
32.0592,34.7664,12
32.0592,34.7675,8
32.0592,34.7676,122
32.0592,34.7677,111
32.0592,34.7689,309
32.0592,34.769,297
32.0592,34.7694,94
32.0592,34.7698,27
32.0592,34.7699,1
32.0592,34.7703,15
32.0592,34.7704,1
32.0592,34.7707,28
32.0592,34.7708,8
32.0592,34.7712,187
32.0592,34.7713,138
32.0592,34.7716,42
32.0592,34.7717,34
32.0592,34.7719,103
32.0592,34.7722,1
32.0592,34.7723,76
32.0592,34.7727,11
32.0592,34.7728,17
32.0592,34.7731,94
32.0592,34.7732,70
32.0592,34.7741,112
32.0592,34.7744,49
32.0592,34.7755,1
32.0592,34.7758,135
32.0592,34.7759,301
32.0592,34.776,40
32.0592,34.7804,1
32.0592,34.7813,262
32.0592,34.7824,1
32.0592,34.7825,43
32.0592,34.7826,30
32.0592,34.7893,103
32.0592,34.7949,1
32.0592,34.7965,45
32.0592,34.7966,10
32.0592,34.8022,17
32.0592,34.8075,35
32.0592,34.8076,50
32.0592,34.8077,164
32.0592,34.8078,2432
32.0592,34.8079,804
32.0592,34.808,1
32.0592,34.8085,81
32.0592,34.8086,445
32.0592,34.8087,31
32.0592,34.8088,474
32.0592,34.8089,290
32.0592,34.8092,98
32.0592,34.8093,605
32.0592,34.8094,1491
32.0592,34.8095,747
32.0592,34.8096,58
32.0593,34.7657,187
32.0593,34.7658,75
32.0593,34.766,62
32.0593,34.7662,1
32.0593,34.7663,281
32.0593,34.7664,4
32.0593,34.7675,94
32.0593,34.7678,199
32.0593,34.7689,9
32.0593,34.769,70
32.0593,34.7694,93
32.0593,34.7697,366
32.0593,34.7698,57
32.0593,34.7702,2
32.0593,34.7703,1
32.0593,34.7707,1
32.0593,34.7708,12
32.0593,34.7711,97
32.0593,34.7712,120
32.0593,34.7713,1
32.0593,34.7714,1
32.0593,34.7716,67
32.0593,34.7723,322
32.0593,34.7724,286
32.0593,34.7728,569
32.0593,34.7731,207
32.0593,34.7732,6
32.0593,34.7773,124
32.0593,34.7803,182
32.0593,34.7812,10
32.0593,34.7813,1
32.0593,34.7823,103
32.0593,34.7824,505
32.0593,34.7825,14
32.0593,34.7826,2
32.0593,34.7849,69
32.0593,34.7965,127
32.0593,34.7994,488
32.0593,34.8004,1
32.0593,34.8077,106
32.0593,34.8078,12
32.0593,34.8083,158
32.0593,34.8084,25
32.0593,34.8085,88
32.0593,34.8087,61
32.0593,34.8089,241
32.0593,34.809,790
32.0593,34.8091,19
32.0593,34.8092,51
32.0593,34.8093,33
32.0594,34.7659,282
32.0594,34.766,31
32.0594,34.7661,169
32.0594,34.7662,679
32.0594,34.7663,38
32.0594,34.7664,10
32.0594,34.7674,1
32.0594,34.7675,40
32.0594,34.7676,2
32.0594,34.7677,1
32.0594,34.7678,54
32.0594,34.768,1
32.0594,34.7681,184
32.0594,34.7682,272
32.0594,34.7684,255
32.0594,34.7685,62
32.0594,34.7687,1
32.0594,34.769,60
32.0594,34.7693,70
32.0594,34.7694,104
32.0594,34.7697,2
32.0594,34.7698,136
32.0594,34.7702,129
32.0594,34.7703,29
32.0594,34.7707,51
32.0594,34.7708,3
32.0594,34.7711,201
32.0594,34.7712,276
32.0594,34.7715,344
32.0594,34.7716,190
32.0594,34.7717,183
32.0594,34.7723,1
32.0594,34.7724,4
32.0594,34.7727,108
32.0594,34.7728,38
32.0594,34.7731,1
32.0594,34.7732,291
32.0594,34.7734,21
32.0594,34.7751,7
32.0594,34.7752,7
32.0594,34.7753,2
32.0594,34.7754,134
32.0594,34.7755,1
32.0594,34.7801,1
32.0594,34.7804,65
32.0594,34.7811,102
32.0594,34.7812,2
32.0594,34.7822,23
32.0594,34.7823,310
32.0594,34.7824,446
32.0594,34.7855,1
32.0594,34.7946,37
32.0594,34.7947,33
32.0594,34.7965,113
32.0594,34.7994,100
32.0594,34.8087,55
32.0594,34.8088,11
32.0594,34.8089,199
32.0594,34.809,21
32.0594,34.8091,9
32.0595,34.7636,82
32.0595,34.7637,130
32.0595,34.7661,250
32.0595,34.7674,127
32.0595,34.768,116
32.0595,34.7681,2
32.0595,34.7682,62
32.0595,34.7683,78
32.0595,34.7684,5
32.0595,34.7686,55
32.0595,34.7687,274
32.0595,34.7688,93
32.0595,34.7691,328
32.0595,34.7692,83
32.0595,34.7693,6
32.0595,34.7694,134
32.0595,34.7695,2
32.0595,34.7696,6
32.0595,34.7697,58
32.0595,34.7698,45
32.0595,34.7702,34
32.0595,34.7707,225
32.0595,34.7711,269
32.0595,34.7712,10
32.0595,34.7716,9
32.0595,34.772,62
32.0595,34.7728,5
32.0595,34.773,196
32.0595,34.7731,16
32.0595,34.7732,23
32.0595,34.7734,10
32.0595,34.7751,160
32.0595,34.7752,218
32.0595,34.7753,3
32.0595,34.7754,149
32.0595,34.7768,3
32.0595,34.78,289
32.0595,34.7804,298
32.0595,34.7805,192
32.0595,34.7811,41
32.0595,34.7816,275
32.0595,34.7822,73
32.0595,34.7823,75
32.0595,34.7824,63
32.0595,34.7825,12
32.0595,34.7853,1
32.0595,34.7854,14
32.0595,34.7895,106
32.0595,34.7896,353
32.0595,34.7964,244
32.0595,34.7965,82
32.0595,34.7994,262
32.0595,34.8085,118
32.0595,34.8089,108
32.0596,34.7679,32
32.0596,34.768,20
32.0596,34.7681,50
32.0596,34.7683,1
32.0596,34.7688,1
32.0596,34.7689,369
32.0596,34.7691,78
32.0596,34.7692,680
32.0596,34.7693,39
32.0596,34.7694,102
32.0596,34.7695,157
32.0596,34.7696,225
32.0596,34.7697,310
32.0596,34.7698,130
32.0596,34.7699,333
32.0596,34.77,21
32.0596,34.7701,1
32.0596,34.7702,199
32.0596,34.7703,30
32.0596,34.7704,42
32.0596,34.7705,30
32.0596,34.7711,108
32.0596,34.7716,247
32.0596,34.7729,20
32.0596,34.773,171
32.0596,34.7731,31
32.0596,34.7732,21
32.0596,34.7749,6
32.0596,34.775,37
32.0596,34.7751,218
32.0596,34.7752,16
32.0596,34.7753,5
32.0596,34.7806,662
32.0596,34.781,143
32.0596,34.7811,139
32.0596,34.7895,355
32.0596,34.7896,7
32.0596,34.7946,192
32.0596,34.7947,27
32.0596,34.7965,240
32.0596,34.7993,328
32.0596,34.7994,18
32.0596,34.8081,1
32.0596,34.8082,238
32.0597,34.764,303
32.0597,34.7674,1
32.0597,34.7684,20
32.0597,34.7688,12
32.0597,34.7689,168
32.0597,34.769,5
32.0597,34.7691,37
32.0597,34.7693,114
32.0597,34.7697,146
32.0597,34.7698,155
32.0597,34.7699,106
32.0597,34.77,202
32.0597,34.7701,197
32.0597,34.7702,78
32.0597,34.7703,1
32.0597,34.7704,312
32.0597,34.7705,119
32.0597,34.7708,1
32.0597,34.7709,26
32.0597,34.771,4
32.0597,34.7713,107
32.0597,34.7715,1
32.0597,34.7716,133
32.0597,34.7719,186
32.0597,34.7733,77
32.0597,34.7746,9
32.0597,34.7747,11
32.0597,34.7748,11
32.0597,34.7749,9
32.0597,34.7752,2
32.0597,34.7753,1
32.0597,34.7762,4
32.0597,34.7763,722
32.0597,34.7795,57
32.0597,34.7796,1005
32.0597,34.7809,211
32.0597,34.7874,5
32.0597,34.7875,39
32.0597,34.7893,1
32.0597,34.7895,268
32.0597,34.7896,202
32.0597,34.7965,23
32.0597,34.7993,15
32.0597,34.7994,1
32.0597,34.8073,242
32.0597,34.8078,133
32.0597,34.8104,550
32.0597,34.8105,65
32.0597,34.8106,170
32.0598,34.7639,93
32.0598,34.764,138
32.0598,34.768,1
32.0598,34.7684,324
32.0598,34.7685,36
32.0598,34.7688,360
32.0598,34.7689,217
32.0598,34.769,1
32.0598,34.7697,773
32.0598,34.7701,3
32.0598,34.7702,29
32.0598,34.7704,38
32.0598,34.7709,21
32.0598,34.771,1
32.0598,34.7712,612
32.0598,34.7713,452
32.0598,34.7714,136
32.0598,34.7715,34
32.0598,34.7717,93
32.0598,34.7718,9
32.0598,34.7719,157
32.0598,34.7725,31294
32.0598,34.7732,12
32.0598,34.7733,70
32.0598,34.7734,50
32.0598,34.7745,316
32.0598,34.7746,222
32.0598,34.7761,27
32.0598,34.7763,165
32.0598,34.7793,428
32.0598,34.7794,511
32.0598,34.7795,954
32.0598,34.7796,231
32.0598,34.7805,165
32.0598,34.7806,18
32.0598,34.7807,37
32.0598,34.7893,93
32.0598,34.7895,106
32.0598,34.7896,600
32.0598,34.7897,29
32.0598,34.7941,19
32.0598,34.7942,18
32.0598,34.7947,1
32.0598,34.7976,1
32.0598,34.7994,4
32.0598,34.8016,135
32.0598,34.8017,193
32.0598,34.8019,25
32.0598,34.8024,63
32.0598,34.807,2
32.0598,34.8071,2
32.0598,34.8075,1
32.0598,34.81,179
32.0598,34.8101,66
32.0598,34.8102,589
32.0598,34.8103,10
32.0598,34.8104,151
32.0598,34.8105,167
32.0598,34.8106,67
32.0599,34.7684,68
32.0599,34.7686,1
32.0599,34.7688,154
32.0599,34.7689,20
32.0599,34.7692,14
32.0599,34.7693,13
32.0599,34.7697,118
32.0599,34.7698,25
32.0599,34.7711,33
32.0599,34.7716,12
32.0599,34.7717,110
32.0599,34.7718,2
32.0599,34.773,38
32.0599,34.7733,249
32.0599,34.7734,25
32.0599,34.7742,2
32.0599,34.7743,143
32.0599,34.7792,2
32.0599,34.7793,166
32.0599,34.7803,18
32.0599,34.7804,209
32.0599,34.7805,5
32.0599,34.7806,268
32.0599,34.7807,485
32.0599,34.7808,303
32.0599,34.7809,8
32.0599,34.781,63
32.0599,34.7817,65
32.0599,34.7895,19
32.0599,34.7896,109
32.0599,34.7915,2
32.0599,34.7917,148
32.0599,34.7933,2
32.0599,34.7934,1
32.0599,34.7947,1
32.0599,34.7962,72
32.0599,34.7963,55
32.0599,34.7964,35
32.0599,34.8073,62
32.0599,34.8074,157
32.0599,34.8094,90
32.0599,34.8096,135
32.0599,34.8097,229
32.0599,34.8098,232
32.06,34.7639,26
32.06,34.764,4
32.06,34.7672,38
32.06,34.7687,2
32.06,34.7688,4
32.06,34.7689,11
32.06,34.7692,140
32.06,34.7693,1
32.06,34.7696,118
32.06,34.7697,156
32.06,34.7699,36
32.06,34.7701,80
32.06,34.7702,91
32.06,34.7705,21
32.06,34.7706,278
32.06,34.7707,361
32.06,34.771,9
32.06,34.7711,58
32.06,34.7715,1
32.06,34.7716,33
32.06,34.7729,1
32.06,34.773,366
32.06,34.7741,2
32.06,34.7742,81
32.06,34.7743,92
32.06,34.7755,241
32.06,34.7756,188
32.06,34.7757,200
32.06,34.78,1
32.06,34.7801,91
32.06,34.7804,54
32.06,34.7805,89
32.06,34.7806,635
32.06,34.7807,196
32.06,34.781,2
32.06,34.7811,12
32.06,34.7815,329
32.06,34.7816,317
32.06,34.7849,34
32.06,34.7851,12
32.06,34.7852,62
32.06,34.7854,33
32.06,34.7874,87
32.06,34.7875,25
32.06,34.7876,566
32.06,34.7877,72
32.06,34.7878,232
32.06,34.7879,869
32.06,34.788,25
32.06,34.7881,451
32.06,34.7882,18
32.06,34.7884,365
32.06,34.7885,4
32.06,34.7886,4
32.06,34.7887,46
32.06,34.7888,194
32.06,34.7889,103
32.06,34.789,461
32.06,34.7891,394
32.06,34.7892,107
32.06,34.79,39
32.06,34.7901,1
32.06,34.7902,40
32.06,34.7905,6
32.06,34.7906,16
32.06,34.791,20
32.06,34.7911,102
32.06,34.7915,61
32.06,34.7916,36
32.06,34.7917,1
32.06,34.7946,1
32.06,34.7948,114
32.06,34.7949,35
32.06,34.795,10
32.06,34.7951,185
32.06,34.7955,169
32.06,34.7956,43
32.06,34.7957,45
32.06,34.7958,161
32.06,34.7959,2
32.06,34.796,18
32.06,34.7961,742
32.06,34.7962,31
32.06,34.7963,361
32.06,34.7964,228
32.06,34.7976,9
32.06,34.7982,111
32.06,34.799,20
32.06,34.7991,1
32.06,34.7992,55
32.06,34.8013,97
32.06,34.8091,2
32.06,34.8092,194
32.06,34.8093,586
32.06,34.8094,1
32.0601,34.764,30
32.0601,34.7642,10
32.0601,34.7671,43
32.0601,34.7687,2
32.0601,34.7688,1
32.0601,34.7692,59
32.0601,34.7696,27
32.0601,34.7697,218
32.0601,34.7698,1
32.0601,34.7699,1
32.0601,34.7705,15
32.0601,34.7706,125
32.0601,34.7707,53
32.0601,34.771,1
32.0601,34.7711,138
32.0601,34.7729,95
32.0601,34.773,95
32.0601,34.7731,1
32.0601,34.7733,1
32.0601,34.7734,295
32.0601,34.774,24
32.0601,34.7742,11
32.0601,34.7754,397
32.0601,34.7755,606
32.0601,34.7756,122
32.0601,34.7798,8
32.0601,34.7799,469
32.0601,34.78,195
32.0601,34.7801,5
32.0601,34.7805,14
32.0601,34.7809,123
32.0601,34.7811,25
32.0601,34.7814,71
32.0601,34.7815,220
32.0601,34.7816,137
32.0601,34.7839,94
32.0601,34.7841,69
32.0601,34.785,97
32.0601,34.7851,12
32.0601,34.7852,381
32.0601,34.7856,164
32.0601,34.7884,1
32.0601,34.7885,4
32.0601,34.7886,131
32.0601,34.7887,199
32.0601,34.7888,2
32.0601,34.7889,98
32.0601,34.789,113
32.0601,34.7891,833
32.0601,34.7892,289
32.0601,34.7946,73
32.0601,34.7964,20
32.0601,34.7965,229
32.0601,34.802,285
32.0601,34.8032,95
32.0601,34.8065,24
32.0601,34.807,7
32.0601,34.8088,31
32.0601,34.809,1373
32.0601,34.8092,1
32.0602,34.7639,9
32.0602,34.7671,86
32.0602,34.7672,110
32.0602,34.7687,4
32.0602,34.7688,1
32.0602,34.7696,33
32.0602,34.7697,116
32.0602,34.77,28
32.0602,34.7701,267
32.0602,34.7702,1
32.0602,34.7706,283
32.0602,34.7707,161
32.0602,34.771,98
32.0602,34.7711,117
32.0602,34.7715,241
32.0602,34.7716,3
32.0602,34.772,1
32.0602,34.7721,150
32.0602,34.773,207
32.0602,34.7734,286
32.0602,34.7751,1
32.0602,34.7752,37
32.0602,34.7753,139
32.0602,34.7754,181
32.0602,34.7778,1
32.0602,34.778,12
32.0602,34.7781,1
32.0602,34.7796,1
32.0602,34.7797,47
32.0602,34.7798,5
32.0602,34.7799,368
32.0602,34.7803,20
32.0602,34.7814,33
32.0602,34.7816,43
32.0602,34.7836,30
32.0602,34.7837,4
32.0602,34.7838,173
32.0602,34.7839,166
32.0602,34.784,275
32.0602,34.7842,25
32.0602,34.7852,13
32.0602,34.7856,7
32.0602,34.7857,12
32.0602,34.7889,1
32.0602,34.7938,36
32.0602,34.7946,165
32.0602,34.7947,156
32.0602,34.7993,207
32.0602,34.7994,13
32.0602,34.8013,90
32.0602,34.8031,32
32.0602,34.8032,2
32.0602,34.8064,66
32.0602,34.8085,368
32.0602,34.8086,153
32.0602,34.8087,354
32.0602,34.8088,2
32.0602,34.8089,154
32.0603,34.7672,1
32.0603,34.7686,2
32.0603,34.7696,28
32.0603,34.77,1
32.0603,34.7701,149
32.0603,34.7702,75
32.0603,34.7706,18
32.0603,34.771,102
32.0603,34.7711,44
32.0603,34.7715,21
32.0603,34.7722,440
32.0603,34.7723,1
32.0603,34.7724,1
32.0603,34.7725,5
32.0603,34.7726,91
32.0603,34.773,91
32.0603,34.7731,13
32.0603,34.7751,89
32.0603,34.7752,93
32.0603,34.7753,1
32.0603,34.7785,34
32.0603,34.7786,218
32.0603,34.7794,2
32.0603,34.7795,498
32.0603,34.7796,30
32.0603,34.7801,1
32.0603,34.7802,127
32.0603,34.7803,28
32.0603,34.7811,276
32.0603,34.7812,50
32.0603,34.7814,60
32.0603,34.7835,90
32.0603,34.7836,164
32.0603,34.7837,207
32.0603,34.7838,176
32.0603,34.7993,180
32.0603,34.8013,10
32.0603,34.8032,1
32.0603,34.8062,432
32.0603,34.8064,34
32.0603,34.8082,55
32.0603,34.8083,194
32.0603,34.8084,91
32.0603,34.8085,339
32.0604,34.7653,1
32.0604,34.7654,29
32.0604,34.7679,192
32.0604,34.768,6
32.0604,34.7686,5
32.0604,34.7694,1
32.0604,34.7705,25
32.0604,34.7706,64
32.0604,34.7709,42
32.0604,34.771,99
32.0604,34.7711,1
32.0604,34.7715,37
32.0604,34.7722,4
32.0604,34.7726,96
32.0604,34.7727,295
32.0604,34.773,342
32.0604,34.7731,21
32.0604,34.7734,45
32.0604,34.7735,5
32.0604,34.7747,34
32.0604,34.7748,30
32.0604,34.7751,205
32.0604,34.7778,74
32.0604,34.7786,2
32.0604,34.7794,434
32.0604,34.7795,2
32.0604,34.78,124
32.0604,34.7801,523
32.0604,34.781,160
32.0604,34.7811,115
32.0604,34.7812,118
32.0604,34.7814,166
32.0604,34.7815,37
32.0604,34.7823,9
32.0604,34.7826,66
32.0604,34.7829,82
32.0604,34.783,365
32.0604,34.7831,16
32.0604,34.7929,29
32.0604,34.8012,5
32.0604,34.8013,35
32.0604,34.8026,100
32.0604,34.8032,33
32.0604,34.8041,141
32.0604,34.806,14
32.0604,34.8082,8
32.0604,34.8083,84
32.0605,34.7656,269
32.0605,34.7657,122
32.0605,34.7673,3
32.0605,34.7679,345
32.0605,34.7685,82
32.0605,34.7694,3
32.0605,34.771,323
32.0605,34.7715,2
32.0605,34.7723,54
32.0605,34.7726,77
32.0605,34.7727,294
32.0605,34.7728,1
32.0605,34.773,73
32.0605,34.7735,48
32.0605,34.7743,9
32.0605,34.7779,57
32.0605,34.778,5
32.0605,34.7798,12
32.0605,34.7799,419
32.0605,34.78,147
32.0605,34.781,56
32.0605,34.7811,2
32.0605,34.7812,1
32.0605,34.782,2
32.0605,34.7821,66
32.0605,34.7825,1
32.0605,34.783,10
32.0605,34.7851,1
32.0605,34.7858,10
32.0605,34.7992,8
32.0605,34.7993,1
32.0605,34.8013,61
32.0605,34.806,1
32.0605,34.8079,1
32.0605,34.808,158
32.0606,34.7628,3
32.0606,34.7657,51
32.0606,34.7679,2
32.0606,34.7688,4
32.0606,34.7698,206
32.0606,34.7699,2
32.0606,34.7727,1
32.0606,34.7732,1
32.0606,34.7739,1
32.0606,34.7762,1
32.0606,34.7779,22
32.0606,34.7794,494
32.0606,34.7797,60
32.0606,34.7798,296
32.0606,34.7818,12
32.0606,34.782,1
32.0606,34.7827,15
32.0606,34.7834,319
32.0606,34.7849,25
32.0606,34.785,237
32.0606,34.7851,659
32.0606,34.7852,62
32.0606,34.7853,89
32.0606,34.7854,205
32.0606,34.7855,81
32.0606,34.793,20
32.0606,34.7992,4
32.0606,34.8012,12
32.0606,34.8013,293
32.0606,34.8014,71
32.0606,34.8026,82
32.0606,34.8042,1
32.0606,34.8043,6
32.0606,34.8045,168
32.0606,34.8062,53
32.0606,34.8077,343
32.0607,34.7652,178
32.0607,34.7653,1127
32.0607,34.7654,1
32.0607,34.7656,14
32.0607,34.7657,7
32.0607,34.7699,1
32.0607,34.7705,28
32.0607,34.7733,1
32.0607,34.7737,1
32.0607,34.7757,32
32.0607,34.7758,1
32.0607,34.7778,22
32.0607,34.7779,117
32.0607,34.7797,140
32.0607,34.7827,1
32.0607,34.7849,9
32.0607,34.785,28
32.0607,34.7851,352
32.0607,34.7852,34
32.0607,34.7854,1
32.0607,34.7858,2
32.0607,34.7956,211
32.0607,34.796,1
32.0607,34.7969,11
32.0607,34.797,116
32.0607,34.7976,8
32.0607,34.7977,28
32.0607,34.7978,7
32.0607,34.8012,219
32.0608,34.7626,5
32.0608,34.7627,1
32.0608,34.7653,1
32.0608,34.7654,81
32.0608,34.7659,36
32.0608,34.7698,4
32.0608,34.7699,104
32.0608,34.77,1
32.0608,34.7701,5
32.0608,34.7702,9
32.0608,34.7704,4
32.0608,34.7705,2
32.0608,34.7709,185
32.0608,34.773,168
32.0608,34.7731,88
32.0608,34.7757,19
32.0608,34.7758,33
32.0608,34.777,1
32.0608,34.778,166
32.0608,34.7781,57
32.0608,34.7792,2
32.0608,34.7799,383
32.0608,34.7822,10
32.0608,34.7824,1
32.0608,34.7825,79
32.0608,34.7829,1
32.0608,34.7832,15
32.0608,34.7857,1
32.0608,34.7928,14
32.0608,34.7932,24
32.0608,34.7933,101
32.0608,34.7934,44
32.0608,34.7935,49
32.0608,34.795,380
32.0608,34.7952,126
32.0608,34.7953,56
32.0608,34.7954,227
32.0608,34.7956,1
32.0608,34.7957,119
32.0608,34.7958,28
32.0608,34.7959,180
32.0608,34.796,1
32.0608,34.7965,3
32.0608,34.7968,1
32.0608,34.7975,2
32.0608,34.7977,130
32.0608,34.7978,12
32.0608,34.7981,26
32.0608,34.7982,138
32.0608,34.7983,237
32.0608,34.7984,44
32.0608,34.7985,497
32.0608,34.7986,26
32.0608,34.7987,235
32.0608,34.7988,271
32.0608,34.7989,123
32.0608,34.799,673
32.0608,34.8012,126
32.0608,34.8018,246
32.0608,34.8043,30
32.0608,34.8044,1
32.0608,34.8072,102
32.0608,34.8073,171
32.0608,34.8074,1
32.0609,34.7626,88
32.0609,34.7655,79
32.0609,34.7661,7
32.0609,34.7699,19
32.0609,34.77,96
32.0609,34.7701,9
32.0609,34.7702,61
32.0609,34.7703,162
32.0609,34.7704,39
32.0609,34.7709,183
32.0609,34.7713,1
32.0609,34.7716,1
32.0609,34.7731,472
32.0609,34.7732,45
32.0609,34.7745,343
32.0609,34.7746,35
32.0609,34.7747,1
32.0609,34.777,2
32.0609,34.7824,43
32.0609,34.7825,1
32.0609,34.7856,6
32.0609,34.7857,1
32.0609,34.7924,299
32.0609,34.7925,62
32.0609,34.7926,72
32.0609,34.7928,74
32.0609,34.7929,36
32.0609,34.793,19
32.0609,34.7944,31295
32.0609,34.7961,10
32.0609,34.7977,1
32.0609,34.7978,109
32.0609,34.7979,95
32.0609,34.7986,204
32.0609,34.7988,141
32.0609,34.8012,124
32.0609,34.8019,363
32.0609,34.8044,222
32.0609,34.8045,340
32.0609,34.8071,253
32.0609,34.8072,240
32.0609,34.8073,17
32.061,34.7623,39
32.061,34.7624,178
32.061,34.7625,254
32.061,34.7627,15
32.061,34.7634,1
32.061,34.7655,71
32.061,34.7657,79
32.061,34.7663,68
32.061,34.7674,2
32.061,34.7677,36
32.061,34.7702,1
32.061,34.7703,1
32.061,34.7704,73
32.061,34.7705,2
32.061,34.7711,19
32.061,34.7712,2
32.061,34.7713,41
32.061,34.7714,2
32.061,34.773,16
32.061,34.7731,48
32.061,34.7735,58
32.061,34.7748,258
32.061,34.7749,19
32.061,34.775,93
32.061,34.7756,21
32.061,34.7757,113
32.061,34.7775,1
32.061,34.7781,248
32.061,34.7782,47
32.061,34.7791,36
32.061,34.7803,3
32.061,34.7804,24
32.061,34.7847,425
32.061,34.7928,30
32.061,34.7935,6
32.061,34.7938,87
32.061,34.7959,70
32.061,34.7962,1
32.061,34.7978,3
32.061,34.7981,117
32.061,34.7984,41
32.061,34.7986,163
32.061,34.7987,101
32.061,34.7988,195
32.061,34.7989,85
32.061,34.799,11
32.061,34.8012,35
32.061,34.8026,14
32.061,34.8036,43
32.061,34.8045,318
32.061,34.8046,20
32.061,34.8069,33
32.061,34.807,615
32.0611,34.7654,214
32.0611,34.7666,82
32.0611,34.7703,2
32.0611,34.7704,17
32.0611,34.7705,27
32.0611,34.7712,202
32.0611,34.7713,3
32.0611,34.773,5
32.0611,34.7731,165
32.0611,34.7732,12
32.0611,34.7749,150
32.0611,34.775,2
32.0611,34.7752,4
32.0611,34.7755,35
32.0611,34.7756,30
32.0611,34.7757,4
32.0611,34.7776,2
